day,timestamp,product,buyer,seller,price,quantity,inferred_side,best_bid,best_ask,mid_price,distance_to_mid,distance_to_best_bid,distance_to_best_ask,is_new_daily_low_trade,is_new_daily_high_trade,persistence_bars,cluster_center,cluster_min,cluster_max,markout_5,markout_20,markout_50
1,402400,VELVETFRUIT_EXTRACT,,,5240.0,6,SELL,5240.0,5245.0,5242.5,-2.5,0.0,-5.0,False,False,0,5,4,6,4.0,4.0,2.0
1,403500,VELVETFRUIT_EXTRACT,,,5239.0,8,SELL,5239.0,5244.0,5241.5,-2.5,0.0,-5.0,False,False,50,8,7,9,4.0,4.0,-1.5
1,404200,VELVETFRUIT_EXTRACT,,,5247.0,4,BUY,5242.0,5247.0,5244.5,2.5,5.0,0.0,False,False,0,5,4,6,-3.5,-4.5,-10.5
1,406400,VELVETFRUIT_EXTRACT,,,5246.0,5,BUY,5241.0,5246.0,5243.5,2.5,5.0,0.0,False,False,0,5,4,6,-3.0,-7.5,-13.5
1,410600,VELVETFRUIT_EXTRACT,,,5239.0,6,BUY,5234.0,5239.0,5236.5,2.5,5.0,0.0,False,False,0,5,4,6,-4.0,-3.5,-5.5
1,411200,VELVETFRUIT_EXTRACT,,,5236.0,7,BUY,5231.0,5236.0,5233.5,2.5,5.0,0.0,False,False,0,8,7,9,-2.5,-2.0,-2.5
1,411300,VELVETFRUIT_EXTRACT,,,5236.0,7,BUY,5231.0,5236.0,5233.5,2.5,5.0,0.0,False,False,0,8,7,9,-3.5,-2.5,-2.5
1,415700,VELVETFRUIT_EXTRACT,,,5234.0,3,BUY,5229.0,5234.0,5231.5,2.5,5.0,0.0,False,False,0,3,3,3,-0.5,-2.5,-8.5
1,419900,VELVETFRUIT_EXTRACT,,,5231.0,6,BUY,5226.0,5231.0,5228.5,2.5,5.0,0.0,False,False,50,5,4,6,-4.0,-2.0,1.5
1,424500,VELVETFRUIT_EXTRACT,,,5235.0,7,BUY,5230.0,5235.0,5232.5,2.5,5.0,0.0,False,False,0,8,7,9,-0.5,-0.5,-6.5
1,426800,VELVETFRUIT_EXTRACT,,,5232.0,8,SELL,5232.0,5237.0,5234.5,-2.5,0.0,-5.0,False,False,50,8,7,9,2.5,-1.0,-1.5
1,427600,VELVETFRUIT_EXTRACT,,,5237.0,8,BUY,5232.0,5237.0,5234.5,2.5,5.0,0.0,False,False,0,8,7,9,-5.5,-6.5,-8.0
1,430200,VELVETFRUIT_EXTRACT,,,5230.0,3,BUY,5225.0,5230.0,5227.5,2.5,5.0,0.0,False,False,0,3,3,3,-2.5,-0.5,-2.5
1,431000,VELVETFRUIT_EXTRACT,,,5233.0,5,BUY,5228.0,5233.0,5230.5,2.5,5.0,0.0,False,False,0,5,4,6,-4.0,-1.5,-2.5
1,431700,VELVETFRUIT_EXTRACT,,,5233.0,4,BUY,5228.0,5233.0,5230.5,2.5,5.0,0.0,False,False,50,5,4,6,-3.5,-1.5,3.0
1,432100,VELVETFRUIT_EXTRACT,,,5234.0,3,BUY,5229.0,5234.0,5231.5,2.5,5.0,0.0,False,False,0,3,3,3,-5.0,-4.0,-0.5
1,435300,VELVETFRUIT_EXTRACT,,,5225.0,8,SELL,5225.0,5230.0,5227.5,-2.5,0.0,-5.0,False,False,0,8,7,9,6.5,8.0,9.5
1,438000,VELVETFRUIT_EXTRACT,,,5230.0,7,SELL,5230.0,5236.0,5233.0,-3.0,0.0,-6.0,False,False,0,8,7,9,6.5,5.5,6.5
1,444300,VELVETFRUIT_EXTRACT,,,5238.0,7,SELL,5238.0,5243.0,5240.5,-2.5,0.0,-5.0,False,False,0,8,7,9,3.5,10.5,6.5
1,445900,VELVETFRUIT_EXTRACT,,,5249.0,4,BUY,5244.0,5249.0,5246.5,2.5,5.0,0.0,False,False,20,5,4,6,-0.5,4.5,-4.0
1,448100,VELVETFRUIT_EXTRACT,,,5254.0,3,BUY,5249.0,5254.0,5251.5,2.5,5.0,0.0,False,False,0,3,3,3,-4.0,-7.5,-6.0
1,453500,VELVETFRUIT_EXTRACT,,,5245.0,8,SELL,5245.0,5251.0,5248.0,-3.0,0.0,-6.0,False,False,50,8,7,9,6.5,1.0,-0.5
1,453600,VELVETFRUIT_EXTRACT,,,5252.0,4,BUY,5247.0,5252.0,5249.5,2.5,5.0,0.0,False,False,0,5,4,6,-2.5,-5.0,-7.5
1,454800,VELVETFRUIT_EXTRACT,,,5245.0,3,SELL,5245.0,5251.0,5248.0,-3.0,0.0,-6.0,False,False,20,3,3,3,1.5,-2.5,4.5
1,455200,VELVETFRUIT_EXTRACT,,,5244.0,6,SELL,5244.0,5250.0,5247.0,-3.0,0.0,-6.0,False,False,20,5,4,6,3.5,-1.5,6.5
1,458400,VELVETFRUIT_EXTRACT,,,5248.0,3,BUY,5243.0,5248.0,5245.5,2.5,5.0,0.0,False,False,50,3,3,3,-2.0,2.5,2.5
1,459900,VELVETFRUIT_EXTRACT,,,5252.0,8,BUY,5247.0,5252.0,5249.5,2.5,5.0,0.0,False,False,20,8,7,9,-1.5,3.5,-2.0
1,460700,VELVETFRUIT_EXTRACT,,,5254.0,6,BUY,5249.0,5254.0,5251.5,2.5,5.0,0.0,False,False,50,5,4,6,-2.0,1.5,0.5
1,462300,VELVETFRUIT_EXTRACT,,,5259.0,8,BUY,5253.0,5259.0,5256.0,3.0,6.0,0.0,False,False,0,8,7,9,-2.5,-6.0,-8.5
1,465300,VELVETFRUIT_EXTRACT,,,5255.0,8,BUY,5250.0,5255.0,5252.5,2.5,5.0,0.0,False,False,0,8,7,9,-0.5,-4.5,-1.0
1,468000,VELVETFRUIT_EXTRACT,,,5247.0,3,SELL,5247.0,5252.0,5249.5,-2.5,0.0,-5.0,False,False,0,3,3,3,3.5,7.0,4.5
1,469300,VELVETFRUIT_EXTRACT,,,5252.0,6,SELL,5252.0,5257.0,5254.5,-2.5,0.0,-5.0,False,False,20,5,4,6,0.5,-4.5,2.5
1,469600,VELVETFRUIT_EXTRACT,,,5252.0,7,SELL,5252.0,5257.0,5254.5,-2.5,0.0,-5.0,False,False,20,8,7,9,2.5,-1.5,1.5
1,470400,VELVETFRUIT_EXTRACT,,,5257.0,4,BUY,5252.0,5257.0,5254.5,2.5,5.0,0.0,False,False,0,5,4,6,-6.5,-4.5,-4.0
1,472600,VELVETFRUIT_EXTRACT,,,5249.0,3,SELL,5249.0,5254.0,5251.5,-2.5,0.0,-5.0,False,False,0,3,3,3,2.5,4.5,9.5
1,475400,VELVETFRUIT_EXTRACT,,,5254.0,7,BUY,5252.0,5254.0,5253.0,1.0,2.0,0.0,False,False,20,8,7,9,2.5,4.5,-4.5
1,477900,VELVETFRUIT_EXTRACT,,,5258.0,5,BUY,5252.0,5258.0,5255.0,3.0,6.0,0.0,False,False,0,5,4,6,-5.5,-7.5,-15.5
1,478900,VELVETFRUIT_EXTRACT,,,5250.0,4,SELL,5250.0,5255.0,5252.5,-2.5,0.0,-5.0,False,False,50,5,4,6,-0.5,-0.5,-7.5
1,480100,VELVETFRUIT_EXTRACT,,,5250.0,10,BUY,5248.0,5250.0,5249.0,1.0,2.0,0.0,False,False,0,10,10,11,-1.5,-6.5,-8.0
1,483100,VELVETFRUIT_EXTRACT,,,5245.0,8,BUY,5240.0,5245.0,5242.5,2.5,5.0,0.0,False,False,0,8,7,9,-6.5,-3.0,-5.0
1,483800,VELVETFRUIT_EXTRACT,,,5238.0,7,SELL,5238.0,5244.0,5241.0,-3.0,0.0,-6.0,False,False,0,8,7,9,5.5,3.0,2.5
1,486400,VELVETFRUIT_EXTRACT,,,5239.0,7,SELL,5239.0,5245.0,5242.0,-3.0,0.0,-6.0,False,False,0,8,7,9,0.0,1.5,5.5
1,489700,VELVETFRUIT_EXTRACT,,,5237.0,6,SELL,5237.0,5242.0,5239.5,-2.5,0.0,-5.0,False,False,0,5,4,6,4.0,7.5,1.5
1,490900,VELVETFRUIT_EXTRACT,,,5246.0,5,BUY,5241.0,5246.0,5243.5,2.5,5.0,0.0,False,False,0,5,4,6,-1.5,-2.5,-6.5
1,492100,VELVETFRUIT_EXTRACT,,,5241.0,5,SELL,5241.0,5246.0,5243.5,-2.5,0.0,-5.0,False,False,20,5,4,6,3.0,-0.5,0.5
1,493900,VELVETFRUIT_EXTRACT,,,5237.0,3,SELL,5237.0,5242.0,5239.5,-2.5,0.0,-5.0,False,False,0,3,3,3,2.5,2.5,5.5
1,496200,VELVETFRUIT_EXTRACT,,,5239.0,5,SELL,5239.0,5244.0,5241.5,-2.5,0.0,-5.0,False,False,0,5,4,6,1.0,0.5,6.5
1,498200,VELVETFRUIT_EXTRACT,,,5241.0,5,BUY,5239.0,5240.0,5239.5,1.5,2.0,1.0,False,False,50,5,4,6,1.5,1.5,11.5
1,498400,VELVETFRUIT_EXTRACT,,,5238.0,7,SELL,5238.0,5243.0,5240.5,-2.5,0.0,-5.0,False,False,0,8,7,9,4.5,5.5,12.5
1,505300,VELVETFRUIT_EXTRACT,,,5256.0,3,BUY,5253.0,5256.0,5254.5,1.5,3.0,0.0,False,False,50,3,3,3,1.5,4.5,7.5
1,506200,VELVETFRUIT_EXTRACT,,,5254.0,5,SELL,5254.0,5259.0,5256.5,-2.5,0.0,-5.0,False,False,0,5,4,6,4.5,8.5,11.0
1,509700,VELVETFRUIT_EXTRACT,,,5260.0,13,BUY,5259.0,5260.0,5259.5,0.5,1.0,0.0,False,False,50,13,12,14,2.5,5.5,8.5
1,514100,VELVETFRUIT_EXTRACT,,,5263.0,7,SELL,5263.0,5266.0,5264.5,-1.5,0.0,-3.0,False,False,50,8,7,9,4.5,3.5,-6.0
1,514500,VELVETFRUIT_EXTRACT,,,5265.0,6,SELL,5265.0,5270.0,5267.5,-2.5,0.0,-5.0,False,False,50,5,4,6,3.5,0.5,-6.5
1,516800,VELVETFRUIT_EXTRACT,,,5261.0,5,SELL,5261.0,5266.0,5263.5,-2.5,0.0,-5.0,False,False,20,5,4,6,2.5,-0.5,1.5
1,520500,VELVETFRUIT_EXTRACT,,,5256.0,4,SELL,5256.0,5261.0,5258.5,-2.5,0.0,-5.0,False,False,0,5,4,6,3.5,1.5,0.0
1,521800,VELVETFRUIT_EXTRACT,,,5265.0,3,BUY,5260.0,5265.0,5262.5,2.5,5.0,0.0,False,False,0,3,3,3,-4.5,-4.5,-11.5
1,523300,VELVETFRUIT_EXTRACT,,,5262.0,3,BUY,5256.0,5262.0,5259.0,3.0,6.0,0.0,False,False,0,3,3,3,-1.5,-4.5,-10.5
1,524500,VELVETFRUIT_EXTRACT,,,5259.0,7,BUY,5257.0,5259.0,5258.0,1.0,2.0,0.0,False,False,5,8,7,9,0.5,-4.5,-5.5
1,526200,VELVETFRUIT_EXTRACT,,,5250.0,8,SELL,5250.0,5255.0,5252.5,-2.5,0.0,-5.0,False,False,0,8,7,9,3.5,2.5,2.5
1,527700,VELVETFRUIT_EXTRACT,,,5255.0,6,BUY,5250.0,5255.0,5252.5,2.5,5.0,0.0,False,False,0,5,4,6,-2.5,-2.0,-6.5
1,528600,VELVETFRUIT_EXTRACT,,,5254.0,4,BUY,5249.0,5254.0,5251.5,2.5,5.0,0.0,False,False,0,5,4,6,-0.5,-1.5,-6.5
1,529400,VELVETFRUIT_EXTRACT,,,5256.0,4,BUY,5251.0,5256.0,5253.5,2.5,5.0,0.0,False,False,0,5,4,6,-4.5,-3.5,-9.5
1,530000,VELVETFRUIT_EXTRACT,,,5249.0,6,SELL,5249.0,5251.0,5250.0,-1.0,0.0,-2.0,False,False,50,5,4,6,2.5,0.5,-5.0
1,534100,VELVETFRUIT_EXTRACT,,,5244.0,3,SELL,5244.0,5249.0,5246.5,-2.5,0.0,-5.0,False,False,50,3,3,3,1.5,-2.5,-6.5
1,537500,VELVETFRUIT_EXTRACT,,,5241.0,4,BUY,5236.0,5241.0,5238.5,2.5,5.0,0.0,False,False,0,5,4,6,-1.5,-5.0,-3.5
1,537900,VELVETFRUIT_EXTRACT,,,5239.0,6,SELL,5239.0,5242.0,5240.5,-1.5,0.0,-3.0,False,False,50,5,4,6,-2.5,-3.0,-3.0
1,540700,VELVETFRUIT_EXTRACT,,,5238.0,7,SELL,5238.0,5243.0,5240.5,-2.5,0.0,-5.0,False,False,50,8,7,9,0.5,-2.0,-0.5
1,544300,VELVETFRUIT_EXTRACT,,,5236.0,4,SELL,5236.0,5241.0,5238.5,-2.5,0.0,-5.0,False,False,50,5,4,6,1.5,-1.5,-4.5
1,544400,VELVETFRUIT_EXTRACT,,,5240.0,6,BUY,5235.0,5240.0,5237.5,2.5,5.0,0.0,False,False,0,5,4,6,-2.0,-5.5,-7.0
1,545000,VELVETFRUIT_EXTRACT,,,5235.0,4,SELL,5235.0,5240.0,5237.5,-2.5,0.0,-5.0,False,False,50,5,4,6,3.5,-4.5,-1.0
1,547800,VELVETFRUIT_EXTRACT,,,5232.0,3,SELL,5232.0,5237.0,5234.5,-2.5,0.0,-5.0,False,False,0,3,3,3,1.5,1.5,0.5
1,549800,VELVETFRUIT_EXTRACT,,,5236.0,5,BUY,5231.0,5236.0,5233.5,2.5,5.0,0.0,False,False,0,5,4,6,-4.0,-2.5,-4.5
1,551600,VELVETFRUIT_EXTRACT,,,5234.0,8,BUY,5232.0,5234.0,5233.0,1.0,2.0,0.0,False,False,0,8,7,9,0.0,-6.5,-8.5
1,556400,VELVETFRUIT_EXTRACT,,,5228.0,8,BUY,5223.0,5228.0,5225.5,2.5,5.0,0.0,False,False,50,8,7,9,1.0,-4.5,3.5
1,557200,VELVETFRUIT_EXTRACT,,,5225.0,4,SELL,5225.0,5230.0,5227.5,-2.5,0.0,-5.0,False,False,5,5,4,6,-0.5,3.5,6.0
1,563500,VELVETFRUIT_EXTRACT,,,5226.0,8,SELL,5226.0,5231.0,5228.5,-2.5,0.0,-5.0,False,False,0,8,7,9,4.5,10.5,12.5
1,564000,VELVETFRUIT_EXTRACT,,,5231.0,12,BUY,5230.0,5231.0,5230.5,0.5,1.0,0.0,False,False,50,13,12,14,1.5,3.5,8.5
1,564900,VELVETFRUIT_EXTRACT,,,5236.0,6,BUY,5230.0,5236.0,5233.0,3.0,6.0,0.0,False,False,50,5,4,6,-0.5,0.5,1.5
1,565500,VELVETFRUIT_EXTRACT,,,5239.0,7,BUY,5234.0,5239.0,5236.5,2.5,5.0,0.0,False,False,0,8,7,9,-4.5,-3.5,-2.5
1,568200,VELVETFRUIT_EXTRACT,,,5237.0,7,BUY,5232.0,5237.0,5234.5,2.5,5.0,0.0,False,False,5,8,7,9,1.5,-2.0,-1.0
1,570200,VELVETFRUIT_EXTRACT,,,5236.0,7,BUY,5234.0,5236.0,5235.0,1.0,2.0,0.0,False,False,20,8,7,9,-0.5,0.5,-6.0
1,571600,VELVETFRUIT_EXTRACT,,,5235.0,7,SELL,5235.0,5241.0,5238.0,-3.0,0.0,-6.0,False,False,0,8,7,9,3.5,0.5,1.5
1,574000,VELVETFRUIT_EXTRACT,,,5238.0,3,BUY,5232.0,5238.0,5235.0,3.0,6.0,0.0,False,False,0,3,3,3,-4.5,-1.5,-3.0
1,575800,VELVETFRUIT_EXTRACT,,,5235.0,8,BUY,5233.0,5235.0,5234.0,1.0,2.0,0.0,False,False,50,8,7,9,1.0,2.5,1.5
1,576400,VELVETFRUIT_EXTRACT,,,5233.0,3,SELL,5233.0,5238.0,5235.5,-2.5,0.0,-5.0,False,False,0,3,3,3,1.5,3.0,0.5
1,578400,VELVETFRUIT_EXTRACT,,,5237.0,5,BUY,5235.0,5237.0,5236.0,1.0,2.0,0.0,False,False,50,5,4,6,-0.5,-3.5,1.5
1,581100,VELVETFRUIT_EXTRACT,,,5240.0,7,BUY,5235.0,5240.0,5237.5,2.5,5.0,0.0,False,False,0,8,7,9,-6.5,-3.5,-0.5
1,581700,VELVETFRUIT_EXTRACT,,,5237.0,3,BUY,5231.0,5237.0,5234.0,3.0,6.0,0.0,False,False,50,3,3,3,1.0,0.5,6.5
1,582900,VELVETFRUIT_EXTRACT,,,5236.0,9,BUY,5234.0,5236.0,5235.0,1.0,2.0,0.0,False,False,50,8,7,9,2.5,0.5,10.5
1,584800,VELVETFRUIT_EXTRACT,,,5234.0,7,SELL,5234.0,5239.0,5236.5,-2.5,0.0,-5.0,False,False,0,8,7,9,5.5,9.5,9.5
1,584900,VELVETFRUIT_EXTRACT,,,5234.0,7,SELL,5234.0,5239.0,5236.5,-2.5,0.0,-5.0,False,False,0,8,7,9,4.5,10.5,9.5
1,587200,VELVETFRUIT_EXTRACT,,,5242.0,3,SELL,5242.0,5248.0,5245.0,-3.0,0.0,-6.0,False,False,0,3,3,3,5.0,3.5,2.5
1,588600,VELVETFRUIT_EXTRACT,,,5245.0,5,SELL,5245.0,5248.0,5246.5,-1.5,0.0,-3.0,False,False,50,5,4,6,0.0,-5.5,-6.0
1,594900,VELVETFRUIT_EXTRACT,,,5239.0,4,SELL,5239.0,5242.0,5240.5,-1.5,0.0,-3.0,False,False,50,5,4,6,2.5,2.0,-4.5
1,595300,VELVETFRUIT_EXTRACT,,,5238.0,8,SELL,5238.0,5244.0,5241.0,-3.0,0.0,-6.0,False,False,50,8,7,9,4.5,0.5,-6.5
1,597200,VELVETFRUIT_EXTRACT,,,5237.0,7,SELL,5237.0,5242.0,5239.5,-2.5,0.0,-5.0,False,False,50,8,7,9,2.5,2.5,-7.5
1,597400,VELVETFRUIT_EXTRACT,,,5237.0,4,SELL,5237.0,5242.0,5239.5,-2.5,0.0,-5.0,False,False,50,5,4,6,1.5,0.5,-7.5
1,600000,VELVETFRUIT_EXTRACT,,,5237.0,7,BUY,5232.0,5237.0,5234.5,2.5,5.0,0.0,False,False,0,8,7,9,-5.0,-6.5,-7.5
1,603000,VELVETFRUIT_EXTRACT,,,5234.0,6,BUY,5229.0,5234.0,5231.5,2.5,5.0,0.0,False,False,0,5,4,6,-1.5,-4.5,-13.5
1,605700,VELVETFRUIT_EXTRACT,,,5226.0,7,SELL,5226.0,5231.0,5228.5,-2.5,0.0,-5.0,False,False,50,8,7,9,1.5,-2.0,-3.5
1,608500,VELVETFRUIT_EXTRACT,,,5218.0,10,BUY,5216.0,5218.0,5217.0,1.0,2.0,0.0,True,False,50,10,10,11,4.0,5.5,10.0
1,609900,VELVETFRUIT_EXTRACT,,,5222.0,6,SELL,5222.0,5227.0,5224.5,-2.5,0.0,-5.0,False,False,20,5,4,6,1.5,-2.0,11.5
1,612500,VELVETFRUIT_EXTRACT,,,5219.0,5,SELL,5219.0,5224.0,5221.5,-2.5,0.0,-5.0,False,False,0,5,4,6,8.0,13.5,14.5
1,612900,VELVETFRUIT_EXTRACT,,,5225.0,10,BUY,5223.0,5225.0,5224.0,1.0,2.0,0.0,False,False,50,10,10,11,3.5,8.5,9.0
1,612900,VELVETFRUIT_EXTRACT,,,5223.0,8,SELL,5223.0,5225.0,5224.0,-1.0,0.0,-2.0,False,False,0,8,7,9,5.5,10.5,11.0
1,616300,VELVETFRUIT_EXTRACT,,,5228.0,5,SELL,5228.0,5233.0,5230.5,-2.5,0.0,-5.0,False,False,0,5,4,6,4.5,5.0,6.5
1,617400,VELVETFRUIT_EXTRACT,,,5231.0,7,SELL,5231.0,5236.0,5233.5,-2.5,0.0,-5.0,False,False,0,8,7,9,3.0,0.5,3.5
1,618900,VELVETFRUIT_EXTRACT,,,5231.0,3,BUY,5229.0,5231.0,5230.0,1.0,2.0,0.0,False,False,50,3,3,3,0.5,-0.5,8.5
1,619800,VELVETFRUIT_EXTRACT,,,5236.0,7,BUY,5231.0,5236.0,5233.5,2.5,5.0,0.0,False,False,50,8,7,9,-4.5,-1.5,1.5
1,620500,VELVETFRUIT_EXTRACT,,,5235.0,3,BUY,5230.0,5235.0,5232.5,2.5,5.0,0.0,False,False,50,3,3,3,-4.5,2.5,2.5
1,621900,VELVETFRUIT_EXTRACT,,,5236.0,6,BUY,5231.0,5236.0,5233.5,2.5,5.0,0.0,False,False,20,5,4,6,-1.5,3.5,-4.5
1,622400,VELVETFRUIT_EXTRACT,,,5235.0,13,BUY,5234.0,5235.0,5234.5,0.5,1.0,0.0,False,False,20,13,12,14,2.5,3.5,-6.5
1,624700,VELVETFRUIT_EXTRACT,,,5242.0,5,BUY,5236.0,5242.0,5239.0,3.0,6.0,0.0,False,False,0,5,4,6,-5.5,-12.0,-24.5
1,626000,VELVETFRUIT_EXTRACT,,,5232.0,4,SELL,5232.0,5234.0,5233.0,-1.0,0.0,-2.0,False,False,50,5,4,6,-0.5,-3.5,-10.5
1,628100,VELVETFRUIT_EXTRACT,,,5231.0,6,BUY,5226.0,5231.0,5228.5,2.5,5.0,0.0,False,False,0,5,4,6,-6.5,-10.5,-14.5
1,628300,VELVETFRUIT_EXTRACT,,,5225.0,7,SELL,5225.0,5230.0,5227.5,-2.5,0.0,-5.0,False,False,50,8,7,9,-2.5,-3.5,-8.5
1,632800,VELVETFRUIT_EXTRACT,,,5216.0,7,BUY,5214.0,5216.0,5215.0,1.0,2.0,0.0,True,False,5,8,7,9,0.5,-1.0,-1.5
1,634500,VELVETFRUIT_EXTRACT,,,5218.0,5,BUY,5213.0,5218.0,5215.5,2.5,5.0,0.0,False,False,20,5,4,6,-1.0,0.5,-1.5
1,634800,VELVETFRUIT_EXTRACT,,,5214.0,6,SELL,5214.0,5216.0,5215.0,-1.0,0.0,-2.0,True,False,0,5,4,6,2.0,5.0,2.5
1,634800,VELVETFRUIT_EXTRACT,,,5216.0,8,BUY,5214.0,5216.0,5215.0,1.0,2.0,0.0,False,False,50,8,7,9,0.0,3.0,0.5
1,640500,VELVETFRUIT_EXTRACT,,,5212.0,3,SELL,5212.0,5217.0,5214.5,-2.5,0.0,-5.0,True,False,50,3,3,3,0.5,1.5,-3.0
1,644900,VELVETFRUIT_EXTRACT,,,5210.0,6,BUY,5204.0,5210.0,5207.0,3.0,6.0,0.0,True,False,0,5,4,6,-0.5,-4.0,-8.5
1,646100,VELVETFRUIT_EXTRACT,,,5211.0,3,BUY,5206.0,5211.0,5208.5,2.5,5.0,0.0,False,False,0,3,3,3,-4.5,-4.5,-10.5
1,648200,VELVETFRUIT_EXTRACT,,,5208.0,6,BUY,5205.0,5208.0,5206.5,1.5,3.0,0.0,True,False,0,5,4,6,-5.5,-7.5,-6.0
1,650300,VELVETFRUIT_EXTRACT,,,5198.0,6,SELL,5198.0,5203.0,5200.5,-2.5,0.0,-5.0,True,False,0,5,4,6,3.0,2.5,8.5
1,652100,VELVETFRUIT_EXTRACT,,,5198.0,6,SELL,5198.0,5203.0,5200.5,-2.5,0.0,-5.0,False,False,0,5,4,6,3.5,7.5,12.5
1,654300,VELVETFRUIT_EXTRACT,,,5205.0,8,SELL,5205.0,5210.0,5207.5,-2.5,0.0,-5.0,False,False,0,8,7,9,4.5,0.5,6.5
1,655100,VELVETFRUIT_EXTRACT,,,5210.0,8,BUY,5205.0,5210.0,5207.5,2.5,5.0,0.0,False,False,50,8,7,9,-4.5,0.5,1.5
1,657800,VELVETFRUIT_EXTRACT,,,5213.0,5,BUY,5208.0,5213.0,5210.5,2.5,5.0,0.0,False,False,50,5,4,6,-4.0,0.5,1.5
1,659200,VELVETFRUIT_EXTRACT,,,5215.0,7,BUY,5209.0,5215.0,5212.0,3.0,6.0,0.0,False,False,20,8,7,9,-2.0,2.0,-1.0
1,666500,VELVETFRUIT_EXTRACT,,,5220.0,7,SELL,5220.0,5226.0,5223.0,-3.0,0.0,-6.0,False,False,50,8,7,9,3.5,-1.5,-0.5
1,667400,VELVETFRUIT_EXTRACT,,,5227.0,6,BUY,5221.0,5227.0,5224.0,3.0,6.0,0.0,False,False,0,5,4,6,-6.5,-7.5,-8.5
1,669900,VELVETFRUIT_EXTRACT,,,5216.0,7,SELL,5216.0,5222.0,5219.0,-3.0,0.0,-6.0,False,False,0,8,7,9,2.5,3.5,11.5
1,679600,VELVETFRUIT_EXTRACT,,,5227.0,6,BUY,5222.0,5227.0,5224.5,2.5,5.0,0.0,False,False,0,5,4,6,-3.5,-4.5,0.0
1,685200,VELVETFRUIT_EXTRACT,,,5231.0,6,BUY,5226.0,5231.0,5228.5,2.5,5.0,0.0,False,False,50,5,4,6,1.5,1.5,7.0
1,688400,VELVETFRUIT_EXTRACT,,,5236.0,6,BUY,5233.0,5236.0,5234.5,1.5,3.0,0.0,False,False,20,5,4,6,0.5,1.5,-1.5
1,688600,VELVETFRUIT_EXTRACT,,,5237.0,5,BUY,5232.0,5237.0,5234.5,2.5,5.0,0.0,False,False,20,5,4,6,-2.5,1.5,-3.0
1,693000,VELVETFRUIT_EXTRACT,,,5230.0,8,SELL,5230.0,5235.0,5232.5,-2.5,0.0,-5.0,False,False,0,8,7,9,4.0,12.5,5.5
1,693600,VELVETFRUIT_EXTRACT,,,5235.0,5,BUY,5233.0,5235.0,5234.0,1.0,2.0,0.0,False,False,50,5,4,6,3.0,6.5,0.5
1,694600,VELVETFRUIT_EXTRACT,,,5237.0,3,SELL,5237.0,5242.0,5239.5,-2.5,0.0,-5.0,False,False,50,3,3,3,6.0,1.5,-0.5
1,702500,VELVETFRUIT_EXTRACT,,,5248.0,4,BUY,5243.0,5248.0,5245.5,2.5,5.0,0.0,False,False,50,5,4,6,2.5,6.5,8.5
1,702700,VELVETFRUIT_EXTRACT,,,5249.0,8,BUY,5244.0,5249.0,5246.5,2.5,5.0,0.0,False,False,50,8,7,9,1.5,5.5,3.5
1,703100,VELVETFRUIT_EXTRACT,,,5249.0,7,BUY,5247.0,5249.0,5248.0,1.0,2.0,0.0,False,False,50,8,7,9,3.5,5.5,2.5
1,704700,VELVETFRUIT_EXTRACT,,,5257.0,8,BUY,5252.0,5257.0,5254.5,2.5,5.0,0.0,False,False,20,8,7,9,-3.0,2.5,-4.5
1,713400,VELVETFRUIT_EXTRACT,,,5269.0,13,BUY,5268.0,5269.0,5268.5,0.5,1.0,0.0,False,False,20,13,12,14,3.5,2.0,-2.0
1,713900,VELVETFRUIT_EXTRACT,,,5275.0,6,BUY,5270.0,5275.0,5272.5,2.5,5.0,0.0,False,False,0,5,4,6,-3.5,-3.5,-7.5
1,716000,VELVETFRUIT_EXTRACT,,,5270.0,7,SELL,5270.0,5275.0,5272.5,-2.5,0.0,-5.0,False,False,50,8,7,9,2.5,-1.5,-4.5
1,720500,VELVETFRUIT_EXTRACT,,,5264.0,6,SELL,5264.0,5269.0,5266.5,-2.5,0.0,-5.0,False,False,20,5,4,6,1.5,-0.5,0.5
1,721200,VELVETFRUIT_EXTRACT,,,5263.0,4,SELL,5263.0,5268.0,5265.5,-2.5,0.0,-5.0,False,False,0,5,4,6,1.5,3.5,0.5
1,722300,VELVETFRUIT_EXTRACT,,,5265.0,6,BUY,5260.0,5265.0,5262.5,2.5,5.0,0.0,False,False,20,5,4,6,0.5,3.5,-5.0
1,725400,VELVETFRUIT_EXTRACT,,,5267.0,5,BUY,5261.0,5267.0,5264.0,3.0,6.0,0.0,False,False,50,5,4,6,-5.0,-8.5,1.0
1,725800,VELVETFRUIT_EXTRACT,,,5265.0,8,BUY,5260.0,5265.0,5262.5,2.5,5.0,0.0,False,False,50,8,7,9,-2.5,-6.5,6.5
1,726600,VELVETFRUIT_EXTRACT,,,5264.0,7,BUY,5259.0,5264.0,5261.5,2.5,5.0,0.0,False,False,50,8,7,9,-4.5,-6.5,14.0
1,728300,VELVETFRUIT_EXTRACT,,,5261.0,5,BUY,5256.0,5261.0,5258.5,2.5,5.0,0.0,False,False,50,5,4,6,-0.5,5.5,19.5
1,731200,VELVETFRUIT_EXTRACT,,,5276.0,4,BUY,5271.0,5276.0,5273.5,2.5,5.0,0.0,False,True,20,5,4,6,3.5,4.5,-1.5
1,741600,VELVETFRUIT_EXTRACT,,,5263.0,5,SELL,5263.0,5268.0,5265.5,-2.5,0.0,-5.0,False,False,0,5,4,6,1.5,6.5,15.5
